,RegionID,SizeRank,RegionName,RegionType,StateName,date_2018_03_31,date_2018_04_30,date_2018_05_31,date_2018_06_30,date_2018_07_31,date_2018_08_31,date_2018_09_30,date_2018_10_31,date_2018_11_30,date_2018_12_31,date_2019_01_31,date_2019_02_28,date_2019_03_31,date_2019_04_30,date_2019_05_31,date_2019_06_30,date_2019_07_31,date_2019_08_31,date_2019_09_30,date_2019_10_31,date_2019_11_30,date_2019_12_31,date_2020_01_31,date_2020_02_29,date_2020_03_31,date_2020_04_30,date_2020_05_31,date_2020_06_30,date_2020_07_31,date_2020_08_31,date_2020_09_30,date_2020_10_31,date_2020_11_30,date_2020_12_31,date_2021_01_31,date_2021_02_28,date_2021_03_31,date_2021_04_30,date_2021_05_31,date_2021_06_30,date_2021_07_31,date_2021_08_31,date_2021_09_30,date_2021_10_31,date_2021_11_30,date_2021_12_31,date_2022_01_31,date_2022_02_28,date_2022_03_31,date_2022_04_30,date_2022_05_31,date_2022_06_30,date_2022_07_31,date_2022_08_31,date_2022_09_30,date_2022_10_31,date_2022_11_30,date_2022_12_31,date_2023_01_31,date_2023_02_28,date_2023_03_31,date_2023_04_30,date_2023_05_31,date_2023_06_30,date_2023_07_31,date_2023_08_31,date_2023_09_30,date_2023_10_31
10,394404,10,"Boston, MA",msa,MA,2257.5404450001524,2271.809483162156,2285.974673684376,2292.67261980797,2295.0867122191366,2284.452024446086,2267.9343135151803,2253.306623751196,2247.057430634912,2259.1770130668424,2280.072111702045,2305.9551089384395,2325.7957539136,2340.069678927876,2354.725708267345,2366.0012161590125,2373.530065338702,2366.35021343825,2352.7074151972347,2334.691560592136,2328.7777175636243,2337.641846846805,2360.7666662506663,2387.567325029677,2407.5209066100183,2405.590963606466,2394.8704648650064,2377.1691185293844,2356.253340078042,,,2219.202255925616,2196.1319327984065,2193.9192929801643,2214.5590345992428,2243.661014563204,2276.3110676864053,2306.8738826171,2340.839959582599,2379.1229041347274,2411.3882777934505,2432.191994620522,2450.480416292088,2465.715955191466,2484.162205322341,2493.9057533516434,2506.3511422636743,2512.884014437956,2535.4851089406234,2567.3754595262326,2612.2861229077084,2649.8210662493198,2680.195030513738,2699.887268431165,2718.117788586469,2715.6692781336747,2713.010259609311,2702.605918891852,2707.566329620672,2721.559536024281,2747.6997620798725,2779.4834872139145,2807.9915782485127,2833.4639940612474,2850.5282554592723,2855.760277989649,2859.40861248582,2854.661255100304
11,394976,11,"Phoenix, AZ",msa,AZ,1181.8461881057565,1196.4510061769429,1208.0002666969822,1216.6220919646669,1224.047634676178,1230.248748694001,1235.8624949025675,1239.9526433502183,1244.6194493528124,1250.5911890853351,1254.8379777231305,1264.2493608075915,1275.080902202424,1291.249621029358,1304.2583033752217,1316.0193886758343,1325.3069968881898,1333.2622890533803,1339.2498219479924,1342.94813408301,1348.179260773273,1354.6431813442823,1364.6673018084412,1375.3897433076654,1382.0142110496274,1381.52241852295,1379.5256276987457,1383.2531071907963,1397.314592516438,1417.2010200986813,1435.5595024591216,1452.2240304080003,1465.7887614332897,1476.0812424835074,1488.119326830076,1500.6580177341928,1524.2507928904124,1555.515428242746,1601.2654125570054,1653.637864907424,1706.119481967038,1751.4078260707,1784.3394432381915,1807.900197577056,1822.9328074715636,1833.1239994961047,1843.221718015656,1853.0785668811247,1868.9984347162087,1881.766761554542,1894.169823165492,1901.78985440762,1907.900461508644,1906.3877004960063,1899.50738618936,1889.7589266257112,1881.020640161259,1874.6767828103648,1872.9126768805136,1877.741585215842,1891.1715238030488,1901.1403709292665,1908.5791895505336,1908.3326995391744,1910.7233034612243,1910.299760397089,1907.4597408488828,1902.0339220307103
12,395057,12,"San Francisco, CA",msa,CA,2800.2102740366927,2816.875015458131,2834.253438143093,2851.1935228558605,2865.9853259420274,2873.9728022477643,2876.3530864533377,2873.8850058857697,2868.73418653384,2868.219646333864,2872.797884255968,2881.091824326425,2893.9300902212285,2905.9963984817264,2923.105523253821,2937.32808639376,2953.9739119303904,2958.8523962860227,2956.5298242367867,2945.524245251955,2941.3827828995177,2944.1255711759445,2954.4108428834043,2963.1791305943248,2967.47948651159,2959.595071866561,2946.553712349308,2928.595899823963,,,,2758.360272767204,2722.9849896107603,2703.834456710793,2695.477847423131,2707.3051503009324,2733.7453304028336,2761.422698585164,2798.200954555264,2841.723334454957,2891.2313385474213,2925.869835682104,2941.166396017408,2942.6240002293466,2938.098687216924,2943.010269368714,2957.440264637522,2984.223458312068,3012.726641981251,3033.5150023363885,3062.0034271482214,3084.2698439513183,3110.605493428968,3117.352067911625,3114.0854025359536,3097.612170881869,3080.4496653755923,3065.5440122250493,3057.1465859042723,3064.7998842454003,3081.5298307444937,3095.354563084478,3107.800262496145,3112.763891053863,3119.6239212256787,3116.5586065705625,3105.535863702956,3091.203587356932
13,395025,13,"Riverside, CA",msa,CA,1638.1097621207102,1648.7963357794029,1657.584989870849,1668.4474773903023,1678.3121053374475,1688.1162800404716,1693.873955820544,1701.514021549613,1705.4279980806357,1709.7678785290211,1715.32718130462,1721.0989877734798,1728.8987595357,1737.139640809775,1746.5258814841206,1756.2915613465157,1764.6152373611735,1772.6213556498176,1777.720531153088,1782.7426367325354,1782.6039474101972,1786.2275202382225,1788.795511385701,1798.1890393742617,1802.792481510191,1799.954737901469,1798.9181224814877,1809.3051084187864,1833.192849739603,1865.6250079557556,1896.9204031833312,1925.4694017252757,1949.349329438834,1966.625368867608,1985.16864805058,2008.7942105004065,2038.1691477873928,2068.8769981253085,2109.3029470954657,2151.394725178542,2207.239462251327,2249.271781545925,2285.571397625852,2294.9761829699346,2305.879669505132,2317.054900703634,2340.5223086044275,2359.742837997145,2386.1346342040165,2412.0024292939183,2435.333299610487,2453.2296448738725,2468.1840847015037,2473.4109053371294,2473.2712986313186,2462.0774953670166,2459.886715397758,2455.4936093791093,2459.2193507015486,2462.1505631400555,2468.962830728712,2479.773369545725,2489.4778767095454,2499.3160253924284,2501.809887237651,2507.58235421936,2507.9376720679707,2522.596461217592
14,394532,14,"Detroit, MI",msa,MI,1006.5966985951136,1013.2305649328782,1022.2408946012242,1026.5615186256002,1031.258983385717,1032.8343500896287,1036.035401128988,1034.629460829275,1032.717741592534,1030.4198461233786,1035.5480624545778,1042.4923763045797,1051.1454271460873,1058.6801330209005,1068.7042385671014,1074.4220333726998,1077.5828252108506,1078.3539248503637,1077.2033227556974,1076.9510442195187,1076.1537667165155,1078.2007155060546,1078.5312658663784,1080.6904923517295,1086.0769003877615,1091.6471264430768,1096.4023245919832,1103.1506369733936,1116.4197425803593,1128.3257989552528,1136.1808279085533,1142.232720809113,1146.2088033864634,1154.0767455301277,1157.012378436867,1164.9457500998287,1173.0889221272955,1191.2852525474275,1208.8555975275906,1226.6116200685806,1243.1958353359614,1261.5372138820003,1272.1757225693798,1278.149260738661,1279.250749087124,1288.215663367471,1294.6189759091155,1303.2137383867946,1309.2354074006048,1323.7677792967595,1342.260764264556,1360.925100282977,1371.324532225517,1375.05994716679,1375.4238911277132,1369.9216528360466,1367.1750251083888,1366.490467610028,1371.6165825988314,1372.636290862249,1371.9361443789066,1375.6424181728594,1383.755901524164,1393.5072286861275,1398.9761641720804,1405.6625178818383,1408.264190649033,1408.9238703819967
15,395078,15,"Seattle, WA",msa,WA,1717.8470395548443,1733.6080948393478,1750.9787124128163,1765.5686380567593,1772.6548279207057,1772.263282857254,1766.2852300332067,1756.694010892944,1752.3395162753377,1751.3005695863249,1759.6904881060589,1770.9802609699475,1786.4148179703675,1804.2269015214476,1819.207783773156,1834.7051154793307,1844.524213877436,1849.856032085416,1846.0620548302093,1837.4950914860544,1833.4333019513283,1836.897049791547,1850.0871904186397,1864.7382264797243,1883.8315793381105,1883.087676155516,1878.1135688405736,1867.5489406216336,1870.027652988236,1866.6555205723992,1850.303324211553,1823.0661033005688,1795.8187763770145,1772.3740217784882,1771.697226360043,1780.3983712377988,1809.8455399378045,1840.4796303293544,1883.110341366557,1930.9644941187903,1981.5686659436603,2023.9896391066256,2050.6866125433817,2055.346953828319,2053.366542355304,2048.0399086460807,2054.3539424804617,2071.970755911844,2097.031931074299,2125.6746504079,2157.135114186252,2191.847447775851,2217.8898618773737,2224.7445102485653,2215.45117735166,2196.497141320321,2173.2701169280526,2154.8037372901763,2147.9950446100324,2156.161727969376,2170.291080875926,2183.7513732488947,2198.928754012305,2213.554514683754,2227.459695974235,2235.848448806346,2235.244279367172,2226.8403057583187
16,394865,16,"Minneapolis, MN",msa,MN,1364.787394734576,1369.789092398104,1373.7473546478368,1372.0580968506206,1379.82858791915,1383.096721584848,1383.105380249874,1380.8764851547655,1383.023377314286,1386.9369042316168,1393.8039656226058,1400.1759982926333,1416.6747468615474,1426.832362369783,1438.6894393213067,1441.438389694374,1444.3084871709875,1444.0714835550514,1441.3784515956856,1440.5039132389527,1441.424999631863,1443.957521831272,1450.8046736974443,1460.3878157064453,1467.72371580012,1469.8100820457266,1468.435644572545,1468.6647595744098,1470.178998723584,1472.6253384305742,1469.3318899974715,1465.5834674872956,1460.492008995127,1457.1799862911437,1456.763616361551,1458.4734109928877,1470.1252576772747,1483.5034506592565,1499.2716809526185,1512.9219620772203,1524.8094862247265,1534.5050177109815,1538.9216100327235,1539.913626591194,1537.2057662501857,1535.5969489143856,1542.3227954567012,1553.922116440614,1568.3653001747869,1580.336335909211,1593.0811487838732,1604.1300711733604,1609.6216827064566,1610.2443428741649,1607.315481485273,1603.0981557368616,1598.196871061022,1599.2832532345171,1602.7167910764215,1613.0609855910348,1619.8335930912465,1629.663806841608,1636.3871971590174,1643.6715798181128,1649.0972989470408,1651.0442622817438,1649.0268556186263,1646.638293885875
17,395056,17,"San Diego, CA",msa,CA,2084.104337864528,2096.8665979650227,2114.1535937146177,2126.855119859709,2136.6994392973106,2145.980880053936,2152.071681552144,2154.084229314703,2147.5197677157657,2149.757327257,2154.408683721171,2161.6673626722686,2167.167525890617,2177.354218980728,2190.1094510477437,2204.625150860077,2217.2928310492744,2227.992932202211,2229.6715578707385,2230.8030293579204,2228.329004299981,2233.573940388757,2237.496766403766,2245.404608974736,2250.042244116025,2240.8869371854994,2232.7950351877867,2229.2185628564234,2242.4491501679454,2253.7345325266933,2266.7798426426616,2283.4830351326154,2300.03530496754,2310.5846382550785,2315.929196961856,2326.6045216258976,2347.815536566701,2384.5759895373726,2424.589166583693,2471.1563148632963,2522.231576733927,2580.8989485516354,2637.143723446299,2671.622329205536,2694.0749744595973,2712.475853867567,2731.809238810738,2760.8939497981205,2792.0766930017744,2840.5331501990368,2888.770833051424,2938.3613101822684,2976.250664853802,3005.698447287089,3011.789645002189,3004.112142329096,2984.7019717904027,2972.4584773347183,2964.9172193917225,2970.550098518335,2993.066800044743,3027.9792200193424,3066.713638870332,3095.041828137436,3114.291662414132,3122.0376303060493,3118.6498866990487,3102.252779586915
18,395148,18,"Tampa, FL",msa,FL,1286.6911552514302,1296.7281038432238,1306.1876846271298,1314.9174197841546,1319.4059326334943,1323.801780523535,1323.1361745500217,1325.3616107049957,1330.9142636881315,1333.3899951312112,1337.7488702167093,1340.2866836169428,1349.0096728643443,1358.3465775094824,1366.45921519374,1375.0455335436434,1379.0656608025693,1385.6545576361823,1388.98316915081,1391.6530850085965,1391.620157169694,1395.6060335296822,1400.279414303408,1405.403799347645,1412.6023095238058,1413.4160299356422,1413.8702223517148,1416.755111127396,1431.3047193157593,1448.2089143256585,1460.932775282771,1471.8511286776452,1482.7461915218648,1493.3910888452094,1501.843961338799,1513.3689324647298,1529.3612826535605,1558.6337302955696,1599.672894447532,,1716.552696685342,1778.966894276595,1821.2757189414071,1853.6024608427888,1867.2115070236785,1888.001867701769,1907.3906384654883,1928.227671578044,1949.8948844355664,1971.6591198387,1999.48212234931,2024.2801740208256,2046.3779449153135,2051.783372882337,2049.420960274444,2042.978975297007,2044.568099109824,2048.4619286493885,2054.1596086657028,2057.7970535379586,2067.452699535321,2076.647354369463,2085.675287634341,2088.474313778708,2097.212119213713,2108.267657683387,2109.138666738276,2104.3828218752496
19,394530,19,"Denver, CO",msa,CO,1551.0075694669529,1563.4699235028324,1571.8485298041214,1581.8317912730076,1587.283190914011,1590.8358203476996,1586.846261884858,1581.442968267678,1578.516073643793,1580.458557080578,1588.4013256366452,1598.686011798733,1610.6219159854384,1622.2267424419977,1635.2554620824676,1645.407376630397,1650.8479759272363,1649.1225939004994,1642.9035723149275,1639.8172086466586,1639.3520641961086,1642.6626120045066,1647.0574669097534,1653.9780017083006,1661.1493187791705,1656.04308440796,1648.620655351922,1644.0300249512245,1651.4200022807815,1656.2741202007446,1657.5397175034177,1649.7202265424037,1644.29414552617,1637.9172045574403,1642.9195511306575,1652.0844877064585,1670.3442487792397,1695.5616254943002,1729.5727874271784,1768.7414272733397,1806.7820886898464,1837.8783896301832,1857.8275480664597,1862.1747964292997,1860.677003751982,1861.575450687962,1874.3534240565607,1890.6482037661644,1913.3311179743816,1936.5495610636333,1962.720413432126,1982.4573821914355,1995.402066930077,1996.5036771091247,1991.871587115844,1982.8028300605283,1971.8161455102013,1965.088549663996,1967.0605904793367,1980.487545681575,1996.6923959913684,2010.5977918850149,2025.3402769046315,2039.1085797333103,2046.808750655636,2052.2978567531472,2051.229120838813,2046.3729085772547
20,394358,20,"Baltimore, MD",msa,MD,1446.2111750918352,1454.7376612618907,1458.633885559334,1461.2646095395548,1463.8047846030888,1461.1222481499988,1458.7538660617288,1454.2950852826395,1452.8241497889892,1455.877829577781,1459.4784508128653,1467.1984681267577,1475.759848497201,1485.435684114135,1491.1718282176007,1494.3081825379002,1497.4334215686251,1497.0829473777262,1494.0682198279303,1488.9625369389407,1488.774838013948,1490.91471586455,1497.2461702977926,1501.7408610619393,1505.3027858911732,1502.7828793549738,1502.004714946936,1503.8849150711678,1510.526014249042,1513.3983986074918,1516.792156810228,1521.552925939178,1527.0655095372235,1534.4474719905015,1537.5245315985767,1548.2372494501371,1556.0947465122929,1576.1718761415304,1599.256431532251,1627.6679518595197,1655.0260354313716,1679.2689501763434,1696.4732473151398,1692.067646289884,1695.0718154014874,1698.9489311164104,1717.8101593519991,1722.9088470148818,1733.501471153395,1747.3483738089176,1764.1884163443665,1780.63812348866,1789.1954823395974,1792.0967616695389,1787.8511868178912,1779.9479779698,1773.4313770262374,1769.4586340669496,1776.3554439303773,1787.3660071143438,1798.3566661852333,1804.0126733278744,1813.7141881433631,1824.713545166838,1836.465507408848,1837.5960536515008,1839.585421925587,1833.7464971029203
